Date,TAIEX,00631L,0056,00878
2011-10-17,7461.0859375,,25.1200008392334,
2011-10-18,7359.4462890625,,24.719999313354492,
2011-10-19,7353.33642578125,,25.040000915527344,
2011-10-20,7244.28662109375,,24.899999618530273,
2011-10-21,7254.47607421875,,24.84000015258789,
2011-10-24,7470.265625,,25.139999389648438,
2011-10-25,7491.17578125,,25.209999084472656,
2011-10-26,7535.78515625,,23.0,
2011-10-27,7565.1748046875,,22.950000762939453,
2011-10-28,7616.02490234375,,23.1200008392334,
2011-10-31,7587.65478515625,,22.979999542236328,
2011-11-01,7621.974609375,,23.139999389648438,
2011-11-02,7598.4150390625,,23.18000030517578,
2011-11-03,7460.27587890625,,22.920000076293945,
2011-11-04,7603.19482421875,,23.440000534057617,
2011-11-07,7621.68505859375,,23.459999084472656,
2011-11-08,7600.7548828125,,23.420000076293945,
2011-11-09,7561.82470703125,,23.360000610351562,
2011-11-10,7308.646484375,,22.719999313354492,
2011-11-11,7367.25634765625,,22.8700008392334,
2011-11-14,7525.615234375,,23.239999771118164,
2011-11-15,7491.02587890625,,23.139999389648438,
2011-11-16,7387.48583984375,,22.93000030517578,
2011-11-17,7387.77587890625,,22.93000030517578,
2011-11-18,7233.74658203125,,22.559999465942383,
2011-11-21,7042.6083984375,,21.899999618530273,
2011-11-22,6999.998046875,,21.809999465942383,
2011-11-23,6806.39892578125,,21.149999618530273,
2011-11-24,6864.3583984375,,21.309999465942383,
2011-11-25,6784.48876953125,,21.200000762939453,
2011-11-28,6898.748046875,,21.420000076293945,
2011-11-29,6988.6181640625,,21.65999984741211,
2011-11-30,6904.08837890625,,21.510000228881836,
2011-12-01,7178.65673828125,,22.68000030517578,
2011-12-02,7140.6474609375,,22.459999084472656,
2011-12-05,7098.0478515625,,22.459999084472656,
2011-12-06,6956.248046875,,22.010000228881836,
2011-12-07,7032.96826171875,,22.200000762939453,
2011-12-08,6982.8681640625,,22.030000686645508,
2011-12-09,6893.26806640625,,21.889999389648438,
2011-12-12,6949.00830078125,,21.899999618530273,
2011-12-13,6896.2783203125,,21.799999237060547,
2011-12-14,6922.5380859375,,21.850000381469727,
2011-12-15,6764.55859375,,21.459999084472656,
2011-12-16,6785.05859375,,21.450000762939453,
2011-12-19,6633.29931640625,,20.860000610351562,
2011-12-20,6662.609375,,20.889999389648438,
2011-12-21,6966.4482421875,,21.81999969482422,
2011-12-22,6966.318359375,,21.780000686645508,
2011-12-23,7110.69775390625,,22.25,
2011-12-26,7092.5478515625,,22.25,
2011-12-27,7084.99755859375,,22.15999984741211,
2011-12-28,7056.63818359375,,22.1200008392334,
2011-12-29,7074.7880859375,,22.149999618530273,
2011-12-30,7072.04833984375,,22.139999389648438,
2012-01-03,7053.34814453125,,22.1200008392334,
2012-01-04,7082.93798828125,,22.200000762939453,
2012-01-05,7130.8271484375,,22.34000015258789,
2012-01-06,7120.47705078125,,22.40999984741211,
2012-01-09,7093.0078125,,22.309999465942383,
2012-01-10,7178.8369140625,,22.75,
2012-01-11,7188.1767578125,,22.799999237060547,
2012-01-12,7186.546875,,22.899999618530273,
2012-01-13,7181.5068359375,,22.799999237060547,
2012-01-16,7103.587890625,,22.670000076293945,
2012-01-17,7221.046875,,22.959999084472656,
2012-01-18,7233.65673828125,,23.020000457763672,
2012-01-30,7407.3759765625,,23.65999984741211,
2012-01-31,7517.04541015625,,23.780000686645508,
2012-02-01,7549.1748046875,,24.040000915527344,
2012-02-02,7652.4248046875,,24.450000762939453,
2012-02-03,7674.955078125,,24.489999771118164,
2012-02-06,7687.94482421875,,24.3700008392334,
2012-02-07,7707.40478515625,,24.479999542236328,
2012-02-08,7869.87353515625,,25.0,
2012-02-09,7910.74267578125,,25.110000610351562,
2012-02-10,7862.2333984375,,25.0,
2012-02-13,7912.873046875,,25.079999923706055,
2012-02-14,7884.04296875,,24.860000610351562,
2012-02-15,8005.20263671875,,25.149999618530273,
2012-02-16,7869.66357421875,,25.0,
2012-02-17,7894.32275390625,,25.049999237060547,
2012-02-20,7954.78271484375,,25.18000030517578,
2012-02-21,7921.462890625,,25.09000015258789,
2012-02-22,8001.642578125,,25.25,
2012-02-23,7937.2626953125,,25.239999771118164,
2012-02-24,7959.302734375,,25.170000076293945,
2012-02-29,8121.40234375,,25.59000015258789,
2012-03-01,8118.30224609375,,25.719999313354492,
2012-03-02,8144.00244140625,,25.690000534057617,
2012-03-05,8004.70263671875,,25.190000534057617,
2012-03-06,7937.93310546875,,25.020000457763672,
2012-03-07,7903.04296875,,24.899999618530273,
2012-03-08,7984.5224609375,,25.18000030517578,
2012-03-09,8015.97216796875,,25.149999618530273,
2012-03-12,7927.5126953125,,25.0,
2012-03-13,8031.47216796875,,25.239999771118164,
2012-03-14,8125.22216796875,,25.459999084472656,
2012-03-15,8121.58251953125,,25.5,
2012-03-16,8054.90234375,,25.399999618530273,
2012-03-19,8043.88232421875,,25.209999084472656,
2012-03-20,7972.6630859375,,25.100000381469727,
2012-03-21,7981.90234375,,25.049999237060547,
2012-03-22,8059.90234375,,25.200000762939453,
2012-03-23,8076.572265625,,25.18000030517578,
2012-03-26,7967.5830078125,,24.90999984741211,
2012-03-27,8029.42236328125,,24.899999618530273,
2012-03-28,8038.0322265625,,24.920000076293945,
2012-03-29,7872.62353515625,,24.479999542236328,
2012-03-30,7932.962890625,,24.530000686645508,
2012-04-02,7862.86328125,,24.549999237060547,
2012-04-03,7760.814453125,,24.299999237060547,
2012-04-05,7639.78466796875,,23.829999923706055,
2012-04-06,7706.224609375,,24.0,
2012-04-09,7600.8349609375,,23.899999618530273,
2012-04-10,7640.64501953125,,24.0,
2012-04-11,7656.634765625,,24.020000457763672,
2012-04-12,7662.884765625,,24.049999237060547,
2012-04-13,7788.234375,,24.34000015258789,
2012-04-16,7729.82470703125,,24.329999923706055,
2012-04-17,7585.8349609375,,23.8700008392334,
2012-04-18,7604.96484375,,23.969999313354492,
2012-04-19,7622.65478515625,,23.969999313354492,
2012-04-20,7507.11572265625,,23.729999542236328,
2012-04-23,7481.0556640625,,23.68000030517578,
2012-04-24,7498.8056640625,,23.700000762939453,
2012-04-25,7563.14501953125,,23.850000381469727,
2012-04-26,7521.3154296875,,23.81999969482422,
2012-04-27,7480.4658203125,,23.68000030517578,
2012-04-30,7501.68603515625,,23.84000015258789,
2012-05-02,7676.77490234375,,24.350000381469727,
2012-05-03,7659.49462890625,,24.3700008392334,
2012-05-04,7700.9150390625,,24.450000762939453,
2012-05-07,7538.04541015625,,24.100000381469727,
2012-05-08,7545.6748046875,,24.1299991607666,
2012-05-09,7475.67578125,,24.010000228881836,
2012-05-10,7483.9755859375,,23.899999618530273,
2012-05-11,7401.3359375,,23.760000228881836,
2012-05-14,7377.14599609375,,23.670000076293945,
2012-05-15,7395.60595703125,,23.700000762939453,
2012-05-16,7234.53662109375,,23.3799991607666,
2012-05-17,7356.736328125,,23.5,
2012-05-18,7151.1572265625,,22.979999542236328,
2012-05-21,7192.19677734375,,23.049999237060547,
2012-05-22,7274.8564453125,,23.15999984741211,
2012-05-23,7147.71728515625,,22.899999618530273,
2012-05-24,7124.857421875,,22.690000534057617,
2012-05-25,7071.59814453125,,22.579999923706055,
2012-05-28,7135.96728515625,,22.780000686645508,
2012-05-29,7342.25634765625,,23.290000915527344,
2012-05-30,7261.76611328125,,23.190000534057617,
2012-05-31,7301.46630859375,,23.190000534057617,
2012-06-01,7106.0576171875,,22.889999389648438,
2012-06-04,6894.62841796875,,22.309999465942383,
2012-06-05,7000.41845703125,,22.530000686645508,
2012-06-06,7056.1181640625,,22.719999313354492,
2012-06-07,7080.27783203125,,22.719999313354492,
2012-06-08,6999.6181640625,,22.600000381469727,
2012-06-11,7120.197265625,,22.84000015258789,
2012-06-12,7072.04833984375,,22.950000762939453,
2012-06-13,7088.7978515625,,22.780000686645508,
2012-06-14,7075.06787109375,,22.790000915527344,
2012-06-15,7155.79736328125,,23.0,
2012-06-18,7281.46630859375,,23.329999923706055,
2012-06-19,7273.09619140625,,23.25,
2012-06-20,7334.59619140625,,23.399999618530273,
2012-06-21,7279.01611328125,,23.299999237060547,
2012-06-22,7222.0166015625,,23.200000762939453,
2012-06-25,7166.34716796875,,23.079999923706055,
2012-06-26,7137.8974609375,,23.079999923706055,
2012-06-27,7182.9765625,,23.149999618530273,
2012-06-28,7169.57666015625,,23.15999984741211,
2012-06-29,7296.24609375,,23.399999618530273,
2012-07-02,7345.12646484375,,23.670000076293945,
2012-07-03,7418.32568359375,,24.049999237060547,
2012-07-04,7422.5556640625,,24.030000686645508,
2012-07-05,7387.74560546875,,24.0,
2012-07-06,7368.55615234375,,23.899999618530273,
2012-07-09,7309.92626953125,,23.950000762939453,
2012-07-10,7251.31640625,,23.770000457763672,
2012-07-11,7257.87646484375,,23.770000457763672,
2012-07-12,7130.8974609375,,23.540000915527344,
2012-07-13,7104.23779296875,,23.450000762939453,
2012-07-16,7090.0078125,,23.34000015258789,
2012-07-17,7126.96728515625,,23.469999313354492,
2012-07-18,7049.01806640625,,23.31999969482422,
2012-07-19,7148.537109375,,23.579999923706055,
2012-07-20,7164.6474609375,,23.579999923706055,
2012-07-23,7028.6982421875,,23.3799991607666,
2012-07-24,7008.318359375,,23.229999542236328,
2012-07-25,6979.09814453125,,23.209999084472656,
2012-07-26,6970.658203125,,23.31999969482422,
2012-07-27,7124.45751953125,,23.59000015258789,
2012-07-30,7158.84716796875,,23.790000915527344,
2012-07-31,7270.45654296875,,24.049999237060547,
2012-08-01,7267.92626953125,,24.139999389648438,
2012-08-03,7217.4765625,,23.93000030517578,
2012-08-06,7286.29638671875,,24.239999771118164,
2012-08-07,7295.42626953125,,24.25,
2012-08-08,7319.76611328125,,24.5,
2012-08-09,7433.666015625,,24.8700008392334,
2012-08-10,7441.0859375,,24.829999923706055,
2012-08-13,7436.265625,,24.719999313354492,
2012-08-14,7479.2158203125,,24.770000457763672,
2012-08-15,7467.7060546875,,24.700000762939453,
2012-08-16,7490.17578125,,25.0,
2012-08-17,7467.8857421875,,25.1200008392334,
2012-08-20,7431.8759765625,,24.860000610351562,
2012-08-21,7506.77587890625,,25.059999465942383,
2012-08-22,7496.5458984375,,24.989999771118164,
2012-08-23,7505.1357421875,,25.030000686645508,
2012-08-24,7477.49560546875,,24.90999984741211,
2012-08-27,7468.18603515625,,24.81999969482422,
2012-08-28,7361.90625,,24.6299991607666,
2012-08-29,7391.11572265625,,24.65999984741211,
2012-08-30,7371.40625,,24.450000762939453,
2012-08-31,7397.02587890625,,24.709999084472656,
2012-09-03,7450.49560546875,,24.790000915527344,
2012-09-04,7451.31591796875,,24.760000228881836,
2012-09-05,7367.40625,,24.549999237060547,
2012-09-06,7326.6865234375,,24.420000076293945,
2012-09-07,7424.8759765625,,24.6299991607666,
2012-09-10,7482.7060546875,,24.75,
2012-09-11,7485.095703125,,24.719999313354492,
2012-09-12,7570.4150390625,,24.940000534057617,
2012-09-13,7578.7646484375,,24.959999084472656,
2012-09-14,7738.01416015625,,25.239999771118164,
2012-09-17,7762.1845703125,,25.3799991607666,
2012-09-18,7734.224609375,,25.3799991607666,
2012-09-19,7781.87451171875,,25.350000381469727,
2012-09-20,7727.5146484375,,25.260000228881836,
2012-09-21,7754.55419921875,,25.399999618530273,
2012-09-24,7768.26416015625,,25.420000076293945,
2012-09-25,7734.0947265625,,25.31999969482422,
2012-09-26,7669.5947265625,,25.0,
2012-09-27,7683.7646484375,,24.950000762939453,
2012-09-28,7715.125,,25.0,
2012-10-01,7675.68505859375,,24.979999542236328,
2012-10-02,7718.64501953125,,25.06999969482422,
2012-10-03,7684.5947265625,,24.940000534057617,
2012-10-04,7682.3046875,,24.790000915527344,
2012-10-05,7690.61474609375,,24.729999542236328,
2012-10-08,7615.85498046875,,24.549999237060547,
2012-10-09,7591.974609375,,24.459999084472656,
2012-10-11,7451.68603515625,,23.969999313354492,
2012-10-12,7437.005859375,,23.899999618530273,
2012-10-15,7418.86572265625,,23.850000381469727,
2012-10-16,7470.98583984375,,23.8799991607666,
2012-10-17,7464.36572265625,,23.959999084472656,
2012-10-18,7465.3759765625,,23.889999389648438,
2012-10-19,7408.7255859375,,23.850000381469727,
2012-10-22,7373.005859375,,23.8799991607666,
2012-10-23,7337.4462890625,,24.399999618530273,
2012-10-24,7314.84619140625,,22.3799991607666,
2012-10-25,7262.04638671875,,22.229999542236328,
2012-10-26,7134.02734375,,21.399999618530273,
2012-10-29,7091.6376953125,,21.190000534057617,
2012-10-30,7182.556640625,,21.270000457763672,
2012-10-31,7166.01708984375,,21.190000534057617,
2012-11-01,7179.60693359375,,21.299999237060547,
2012-11-02,7210.43701171875,,21.34000015258789,
2012-11-05,7185.32666015625,,21.170000076293945,
2012-11-06,7236.64697265625,,21.3700008392334,
2012-11-07,7287.146484375,,21.459999084472656,
2012-11-08,7242.5966796875,,21.280000686645508,
2012-11-09,7293.1865234375,,21.5,
2012-11-12,7267.71630859375,,21.549999237060547,
2012-11-13,7136.01708984375,,21.149999618530273,
2012-11-14,7159.71728515625,,21.239999771118164,
2012-11-15,7143.80712890625,,21.290000915527344,
2012-11-16,7130.037109375,,21.280000686645508,
2012-11-19,7129.00732421875,,21.31999969482422,
2012-11-20,7145.7373046875,,21.290000915527344,
2012-11-21,7088.4580078125,,21.1200008392334,
2012-11-22,7105.7275390625,,21.139999389648438,
2012-11-23,7325.97607421875,,21.549999237060547,
2012-11-26,7407.3359375,,21.799999237060547,
2012-11-27,7430.166015625,,21.81999969482422,
2012-11-28,7434.89599609375,,21.899999618530273,
2012-11-29,7503.515625,,22.139999389648438,
2012-11-30,7580.134765625,,22.40999984741211,
2012-12-03,7599.875,,22.43000030517578,
2012-12-04,7600.94482421875,,22.450000762939453,
2012-12-05,7649.0146484375,,22.68000030517578,
2012-12-06,7623.224609375,,22.649999618530273,
2012-12-07,7642.224609375,,22.540000915527344,
2012-12-10,7609.46484375,,22.56999969482422,
2012-12-11,7613.65478515625,,22.540000915527344,
2012-12-12,7690.15478515625,,22.709999084472656,
2012-12-13,7757.05419921875,,22.850000381469727,
2012-12-14,7698.73486328125,,22.75,
2012-12-17,7631.24462890625,,22.520000457763672,
2012-12-18,7643.705078125,,22.5,
2012-12-19,7677.43505859375,,22.549999237060547,
2012-12-20,7595.4248046875,,22.40999984741211,
2012-12-21,7519.8955078125,,22.309999465942383,
2012-12-24,7535.4853515625,,22.40999984741211,
2012-12-25,7636.53466796875,,22.6200008392334,
2012-12-26,7634.15478515625,,22.59000015258789,
2012-12-27,7648.375,,22.6200008392334,
2012-12-28,7699.46484375,,22.780000686645508,
2013-01-02,7779.1845703125,,22.950000762939453,
2013-01-03,7836.8037109375,,23.059999465942383,
2013-01-04,7805.95458984375,,22.950000762939453,
2013-01-07,7755.05419921875,,22.969999313354492,
2013-01-08,7721.625,,22.799999237060547,
2013-01-09,7738.6044921875,,22.889999389648438,
2013-01-10,7811.6044921875,,23.059999465942383,
2013-01-11,7819.1142578125,,23.030000686645508,
2013-01-14,7823.93408203125,,23.149999618530273,
2013-01-15,7764.984375,,23.06999969482422,
2013-01-16,7700.39501953125,,23.079999923706055,
2013-01-17,7616.60498046875,,22.81999969482422,
2013-01-18,7732.8349609375,,23.059999465942383,
2013-01-21,7724.884765625,,23.149999618530273,
2013-01-22,7759.064453125,,23.25,
2013-01-23,7744.14453125,,23.139999389648438,
2013-01-24,7695.955078125,,23.09000015258789,
2013-01-25,7672.544921875,,23.100000381469727,
2013-01-28,7714.634765625,,23.219999313354492,
2013-01-29,7801.96435546875,,23.420000076293945,
2013-01-30,7832.94384765625,,23.639999389648438,
2013-01-31,7849.98388671875,,23.760000228881836,
2013-02-01,7855.93359375,,23.829999923706055,
2013-02-04,7923.123046875,,23.899999618530273,
2013-02-05,7886.90283203125,,23.81999969482422,
2013-02-06,7906.61279296875,,23.68000030517578,
2013-02-18,7943.49267578125,,23.75,
2013-02-19,7960.8427734375,,23.719999313354492,
2013-02-20,8029.0625,,23.81999969482422,
2013-02-21,7957.4228515625,,23.729999542236328,
2013-02-22,7947.68310546875,,23.700000762939453,
2013-02-25,7947.64306640625,,23.6200008392334,
2013-02-26,7880.86279296875,,23.520000457763672,
2013-02-27,7897.94287109375,,23.579999923706055,
2013-03-01,7964.5927734375,,23.760000228881836,
2013-03-04,7867.30322265625,,23.600000381469727,
2013-03-05,7932.6728515625,,23.690000534057617,
2013-03-06,7950.2626953125,,23.75,
2013-03-07,7960.47265625,,23.700000762939453,
2013-03-08,8015.1025390625,,23.799999237060547,
2013-03-11,8038.6826171875,,23.799999237060547,
2013-03-12,7994.67236328125,,23.690000534057617,
2013-03-13,7995.47216796875,,23.510000228881836,
2013-03-14,7951.72265625,,23.5,
2013-03-15,7927.453125,,23.299999237060547,
2013-03-18,7811.30419921875,,23.170000076293945,
2013-03-19,7838.43408203125,,23.020000457763672,
2013-03-20,7797.994140625,,22.84000015258789,
2013-03-21,7811.80419921875,,23.059999465942383,
2013-03-22,7796.1845703125,,23.040000915527344,
2013-03-25,7856.08349609375,,23.139999389648438,
2013-03-26,7856.3232421875,,23.079999923706055,
2013-03-27,7894.0830078125,,23.170000076293945,
2013-03-28,7866.84326171875,,23.100000381469727,
2013-03-29,7918.57275390625,,23.200000762939453,
2013-04-01,7899.203125,,23.149999618530273,
2013-04-02,7913.14306640625,,23.170000076293945,
2013-04-03,7942.31298828125,,23.329999923706055,
2013-04-08,7752.75439453125,,22.979999542236328,
2013-04-09,7728.5048828125,,22.90999984741211,
2013-04-10,7752.76416015625,,22.899999618530273,
2013-04-11,7857.943359375,,23.100000381469727,
2013-04-12,7821.59375,,23.09000015258789,
2013-04-15,7763.494140625,,23.040000915527344,
2013-04-16,7801.01416015625,,23.040000915527344,
2013-04-17,7809.0341796875,,23.059999465942383,
2013-04-18,7791.314453125,,23.059999465942383,
2013-04-19,7930.7626953125,,23.200000762939453,
2013-04-22,7970.3427734375,,23.290000915527344,
2013-04-23,7942.73291015625,,23.31999969482422,
2013-04-24,8023.67236328125,,23.540000915527344,
2013-04-25,8021.71240234375,,23.540000915527344,
2013-04-26,8022.0224609375,,23.649999618530273,
2013-04-29,8029.70263671875,,23.729999542236328,
2013-04-30,8093.62255859375,,23.959999084472656,
2013-05-02,8128.47216796875,,24.049999237060547,
2013-05-03,8134.9921875,,24.110000610351562,
2013-05-06,8169.01220703125,,24.18000030517578,
2013-05-07,8163.0224609375,,24.030000686645508,
2013-05-08,8267.0498046875,,24.270000457763672,
2013-05-09,8285.849609375,,24.280000686645508,
2013-05-10,8280.2197265625,,24.209999084472656,
2013-05-13,8248.2802734375,,24.219999313354492,
2013-05-14,8251.7802734375,,24.200000762939453,
2013-05-15,8318.5498046875,,24.299999237060547,
2013-05-16,8390.009765625,,24.610000610351562,
2013-05-17,8368.150390625,,24.540000915527344,
2013-05-20,8377.009765625,,24.579999923706055,
2013-05-21,8383.009765625,,24.709999084472656,
2013-05-22,8398.7998046875,,24.6299991607666,
2013-05-23,8237.7900390625,,24.260000228881836,
2013-05-24,8209.740234375,,24.100000381469727,
2013-05-27,8280.0595703125,,24.15999984741211,
2013-05-28,8263.009765625,,24.260000228881836,
2013-05-29,8337.8603515625,,24.350000381469727,
2013-05-30,8243.25,,24.1299991607666,
2013-05-31,8254.759765625,,24.139999389648438,
2013-06-03,8200.9794921875,,24.100000381469727,
2013-06-04,8191.1826171875,,23.979999542236328,
2013-06-05,8181.87255859375,,23.920000076293945,
2013-06-06,8096.1025390625,,23.65999984741211,
2013-06-07,8095.16259765625,,23.600000381469727,
2013-06-10,8160.51220703125,,23.780000686645508,
2013-06-11,8116.1123046875,,23.610000610351562,
2013-06-13,7951.623046875,,23.25,
2013-06-14,7937.703125,,23.219999313354492,
2013-06-17,7992.8525390625,,23.329999923706055,
2013-06-18,8010.982421875,,23.389999389648438,
2013-06-19,8007.3525390625,,23.450000762939453,
2013-06-20,7898.873046875,,23.25,
2013-06-21,7793.2744140625,,23.139999389648438,
2013-06-24,7757.994140625,,23.040000915527344,
2013-06-25,7663.19482421875,,22.799999237060547,
2013-06-26,7784.76416015625,,22.979999542236328,
2013-06-27,7883.86279296875,,23.299999237060547,
2013-06-28,8062.17236328125,,23.40999984741211,
2013-07-01,8035.96240234375,,23.690000534057617,
2013-07-02,8015.822265625,,23.549999237060547,
2013-07-03,7911.3828125,,23.530000686645508,
2013-07-04,7893.68310546875,,23.520000457763672,
2013-07-05,8001.7822265625,,23.729999542236328,
2013-07-08,7886.302734375,,23.549999237060547,
2013-07-09,7971.14306640625,,23.6200008392334,
2013-07-10,8011.65234375,,23.649999618530273,
2013-07-11,8179.50244140625,,24.040000915527344,
2013-07-12,8220.4501953125,,24.100000381469727,
2013-07-15,8254.6396484375,,24.270000457763672,
2013-07-16,8260.0703125,,24.350000381469727,
2013-07-17,8258.91015625,,24.299999237060547,
2013-07-18,8194.83984375,,24.219999313354492,
2013-07-19,8061.9921875,,23.979999542236328,
2013-07-22,8105.41259765625,,24.15999984741211,
2013-07-23,8214.6103515625,,24.469999313354492,
2013-07-24,8196.150390625,,24.43000030517578,
2013-07-25,8163.54248046875,,24.299999237060547,
2013-07-26,8149.3623046875,,24.239999771118164,
2013-07-29,8084.46240234375,,24.18000030517578,
2013-07-30,8163.51220703125,,24.25,
2013-07-31,8107.90234375,,24.299999237060547,
2013-08-01,8056.1826171875,,24.280000686645508,
2013-08-02,8099.84228515625,,24.270000457763672,
2013-08-05,8138.59228515625,,24.280000686645508,
2013-08-06,8038.87255859375,,24.149999618530273,
2013-08-07,7921.2529296875,,23.829999923706055,
2013-08-08,7907.6328125,,23.799999237060547,
2013-08-09,7856.103515625,,23.719999313354492,
2013-08-12,7903.3427734375,,23.829999923706055,
2013-08-13,7986.232421875,,23.989999771118164,
2013-08-14,7951.29296875,,23.920000076293945,
2013-08-15,7887.22265625,,23.799999237060547,
2013-08-16,7924.962890625,,23.799999237060547,
2013-08-19,7900.1728515625,,23.68000030517578,
2013-08-20,7832.61376953125,,23.399999618530273,
2013-08-22,7814.34423828125,,23.200000762939453,
2013-08-23,7873.2734375,,23.389999389648438,
2013-08-26,7894.93310546875,,23.579999923706055,
2013-08-27,7820.8037109375,,23.399999618530273,
2013-08-28,7824.50390625,,23.3700008392334,
2013-08-29,7917.623046875,,23.5,
2013-08-30,8021.8525390625,,23.649999618530273,
2013-09-02,8038.822265625,,23.84000015258789,
2013-09-03,8088.33251953125,,24.030000686645508,
2013-09-04,8083.40234375,,24.030000686645508,
2013-09-05,8169.0625,,24.18000030517578,
2013-09-06,8164.16259765625,,24.200000762939453,
2013-09-09,8192.0703125,,24.190000534057617,
2013-09-10,8208.7294921875,,24.25,
2013-09-11,8208.9501953125,,24.25,
2013-09-12,8225.3203125,,24.299999237060547,
2013-09-13,8168.16259765625,,24.190000534057617,
2013-09-16,8255.2998046875,,24.389999389648438,
2013-09-17,8249.740234375,,24.34000015258789,
2013-09-18,8209.1396484375,,24.3799991607666,
2013-09-23,8292.7900390625,,24.459999084472656,
2013-09-24,8299.080078125,,24.450000762939453,
2013-09-25,8283.8603515625,,24.43000030517578,
2013-09-26,8184.642578125,,24.200000762939453,
2013-09-27,8230.6396484375,,24.209999084472656,
2013-09-30,8173.83251953125,,24.190000534057617,
2013-10-01,8186.982421875,,24.229999542236328,
2013-10-02,8216.4794921875,,24.270000457763672,
2013-10-03,8358.9794921875,,24.459999084472656,
2013-10-04,8364.509765625,,24.450000762939453,
2013-10-07,8333.6201171875,,24.389999389648438,
2013-10-08,8375.6103515625,,24.329999923706055,
2013-10-09,8344.6904296875,,24.200000762939453,
2013-10-11,8349.330078125,,24.18000030517578,
2013-10-14,8273.919921875,,23.920000076293945,
2013-10-15,8367.83984375,,24.030000686645508,
2013-10-16,8332.1396484375,,24.020000457763672,
2013-10-17,8374.6396484375,,24.079999923706055,
2013-10-18,8441.150390625,,24.190000534057617,
2013-10-21,8419.2802734375,,24.15999984741211,
2013-10-22,8418.2294921875,,24.15999984741211,
2013-10-23,8393.580078125,,24.18000030517578,
2013-10-24,8413.6796875,,23.309999465942383,
2013-10-25,8346.580078125,,23.149999618530273,
2013-10-28,8407.7900390625,,23.110000610351562,
2013-10-29,8420.9404296875,,23.110000610351562,
2013-10-30,8465.01953125,,23.260000228881836,
2013-10-31,8450.01953125,,23.290000915527344,
2013-11-01,8388.1396484375,,23.010000228881836,
2013-11-04,8354.099609375,,22.899999618530273,
2013-11-05,8262.16015625,,22.729999542236328,
2013-11-06,8281.9296875,,22.700000762939453,
2013-11-07,8283.669921875,,22.739999771118164,
2013-11-08,8229.5498046875,,22.59000015258789,
2013-11-11,8182.5224609375,,22.459999084472656,
2013-11-12,8195.2197265625,,22.3700008392334,
2013-11-13,8104.22216796875,,22.15999984741211,
2013-11-14,8134.87255859375,,22.239999771118164,
2013-11-15,8177.08251953125,,22.3700008392334,
2013-11-18,8191.42236328125,,22.239999771118164,
2013-11-19,8260.169921875,,22.43000030517578,
2013-11-20,8204.419921875,,22.31999969482422,
2013-11-21,8099.41259765625,,22.040000915527344,
2013-11-22,8116.7421875,,22.059999465942383,
2013-11-25,8187.47216796875,,22.25,
2013-11-26,8247.9794921875,,22.329999923706055,
2013-11-27,8295.83984375,,22.479999542236328,
2013-11-28,8362.3896484375,,22.6200008392334,
2013-11-29,8406.7900390625,,22.799999237060547,
2013-12-02,8414.5703125,,22.770000457763672,
2013-12-03,8392.509765625,,22.770000457763672,
2013-12-04,8417.9599609375,,22.75,
2013-12-05,8375.5,,22.690000534057617,
2013-12-06,8367.6796875,,22.649999618530273,
2013-12-09,8444.580078125,,22.780000686645508,
2013-12-10,8443.349609375,,22.729999542236328,
2013-12-11,8433.7294921875,,22.65999984741211,
2013-12-12,8361.2900390625,,22.639999389648438,
2013-12-13,8376.900390625,,22.649999618530273,
2013-12-16,8313.830078125,,22.600000381469727,
2013-12-17,8352.8896484375,,22.68000030517578,
2013-12-18,8349.0,,22.65999984741211,
2013-12-19,8407.3603515625,,22.719999313354492,
2013-12-20,8408.490234375,,22.780000686645508,
2013-12-23,8456.419921875,,22.829999923706055,
2013-12-24,8450.4501953125,,22.84000015258789,
2013-12-25,8467.7197265625,,22.850000381469727,
2013-12-26,8485.849609375,,22.8700008392334,
2013-12-27,8535.0,,22.93000030517578,
2013-12-30,8623.3896484375,,23.030000686645508,
2013-12-31,8611.4697265625,,23.059999465942383,
2014-01-02,8612.5,,23.09000015258789,
2014-01-03,8546.5,,22.969999313354492,
2014-01-06,8499.9697265625,,22.790000915527344,
2014-01-07,8512.259765625,,22.899999618530273,
2014-01-08,8555.9697265625,,23.040000915527344,
2014-01-09,8514.6396484375,,23.0,
2014-01-10,8529.3095703125,,23.010000228881836,
2014-01-13,8566.16015625,,23.079999923706055,
2014-01-14,8548.099609375,,23.09000015258789,
2014-01-15,8602.509765625,,23.299999237060547,
2014-01-16,8612.0703125,,23.360000610351562,
2014-01-17,8595.9599609375,,23.329999923706055,
2014-01-20,8621.51953125,,23.600000381469727,
2014-01-21,8599.8603515625,,23.56999969482422,
2014-01-22,8625.259765625,,23.59000015258789,
2014-01-23,8595.0595703125,,23.540000915527344,
2014-01-24,8598.26953125,,23.309999465942383,
2014-01-27,8462.5302734375,,23.06999969482422,
2014-02-05,8264.4404296875,,22.579999923706055,
2014-02-06,8310.9697265625,,22.6299991607666,
2014-02-07,8387.3095703125,,22.809999465942383,
2014-02-10,8391.91015625,,22.899999618530273,
2014-02-11,8430.51953125,,22.959999084472656,
2014-02-12,8510.830078125,,23.09000015258789,
2014-02-13,8467.66015625,,23.010000228881836,
2014-02-14,8513.6396484375,,23.06999969482422,
2014-02-17,8519.509765625,,23.079999923706055,
2014-02-18,8556.1904296875,,23.139999389648438,
2014-02-19,8576.9697265625,,23.110000610351562,
